DATE,COUNTRY,CPI,CPI_US,ER
1996M08,UNITED_KINGDOM,68.7,72.137598,0.65
1996M09,UNITED_KINGDOM,69,72.36689742,0.64
1996M10,UNITED_KINGDOM,69.1,72.59619684,0.63
1996M11,UNITED_KINGDOM,69.2,72.73377649,0.6
1996M12,UNITED_KINGDOM,69.4,72.73377649,0.6
1997M01,UNITED_KINGDOM,69.2,72.96307591,0.6
1997M02,UNITED_KINGDOM,69.3,73.19237534,0.62
1997M03,UNITED_KINGDOM,69.4,73.37581487,0.62
1997M04,UNITED_KINGDOM,69.7,73.46753464,0.61
1997M05,UNITED_KINGDOM,70,73.42167476,0.61
1997M06,UNITED_KINGDOM,70.1,73.51339453,0.61
1997M07,UNITED_KINGDOM,70,73.60511429,0.6
1997M08,UNITED_KINGDOM,70.3,73.74269395,0.62
1997M09,UNITED_KINGDOM,70.5,73.92613348,0.63
1997M10,UNITED_KINGDOM,70.6,74.10957302,0.61
1997M11,UNITED_KINGDOM,70.6,74.06371314,0.59
1997M12,UNITED_KINGDOM,70.7,73.97199337,0.6
1998M01,UNITED_KINGDOM,70.4,74.10957302,0.61
1998M02,UNITED_KINGDOM,70.6,74.24715267,0.61
1998M03,UNITED_KINGDOM,70.8,74.38473233,0.6
1998M04,UNITED_KINGDOM,71.2,74.52231198,0.6
1998M05,UNITED_KINGDOM,71.5,74.65989163,0.61
1998M06,UNITED_KINGDOM,71.4,74.7516114,0.61
1998M07,UNITED_KINGDOM,71.2,74.84333117,0.61
1998M08,UNITED_KINGDOM,71.4,74.93505094,0.61
1998M09,UNITED_KINGDOM,71.7,75.02677071,0.6
1998M10,UNITED_KINGDOM,71.7,75.21021024,0.59
1998M11,UNITED_KINGDOM,71.8,75.21021024,0.6
1998M12,UNITED_KINGDOM,72,75.16435036,0.6
1999M01,UNITED_KINGDOM,71.8,75.3477899,0.61
1999M02,UNITED_KINGDOM,71.9,75.43950967,0.61
1999M03,UNITED_KINGDOM,72.3,75.66880909,0.62
1999M04,UNITED_KINGDOM,72.6,76.2191277,0.62
1999M05,UNITED_KINGDOM,72.8,76.2191277,0.62
1999M06,UNITED_KINGDOM,72.7,76.2191277,0.63
1999M07,UNITED_KINGDOM,72.4,76.44842712,0.64
1999M08,UNITED_KINGDOM,72.6,76.63186666,0.62
1999M09,UNITED_KINGDOM,72.8,76.99874573,0.62
1999M10,UNITED_KINGDOM,72.8,77.13632539,0.6
1999M11,UNITED_KINGDOM,72.9,77.18218527,0.62
1999M12,UNITED_KINGDOM,73.1,77.18218527,0.62
2000M01,UNITED_KINGDOM,72.6,77.41148469,0.61
2000M02,UNITED_KINGDOM,72.8,77.87008353,0.62
2000M03,UNITED_KINGDOM,73,78.51212191,0.63
2000M04,UNITED_KINGDOM,73.3,78.5579818,0.63
2000M05,UNITED_KINGDOM,73.5,78.64970157,0.66
2000M06,UNITED_KINGDOM,73.6,79.06244053,0.66
2000M07,UNITED_KINGDOM,73.3,79.24588006,0.66
2000M08,UNITED_KINGDOM,73.3,79.24588006,0.67
2000M09,UNITED_KINGDOM,73.8,79.65861902,0.7
2000M10,UNITED_KINGDOM,73.8,79.79619867,0.69
2000M11,UNITED_KINGDOM,74,79.84205856,0.7
2000M12,UNITED_KINGDOM,74,79.79619867,0.68
2001M01,UNITED_KINGDOM,73.5,80.3006574,0.68
2001M02,UNITED_KINGDOM,73.7,80.62167659,0.69
2001M03,UNITED_KINGDOM,73.9,80.80511613,0.69
2001M04,UNITED_KINGDOM,74.4,81.12613532,0.7
2001M05,UNITED_KINGDOM,74.9,81.49301439,0.7
2001M06,UNITED_KINGDOM,75,81.63059405,0.71
2001M07,UNITED_KINGDOM,74.5,81.40129462,0.71
2001M08,UNITED_KINGDOM,74.8,81.40129462,0.7
2001M09,UNITED_KINGDOM,75,81.7681737,0.68
2001M10,UNITED_KINGDOM,74.9,81.49301439,0.69
2001M11,UNITED_KINGDOM,74.9,81.35543474,0.7
2001M12,UNITED_KINGDOM,75,81.03441555,0.69
2002M01,UNITED_KINGDOM,74.8,81.21785509,0.7
2002M02,UNITED_KINGDOM,75,81.53887428,0.7
2002M03,UNITED_KINGDOM,75.2,81.99747312,0.7
2002M04,UNITED_KINGDOM,75.6,82.45607196,0.69
2002M05,UNITED_KINGDOM,75.8,82.45607196,0.69
2002M06,UNITED_KINGDOM,75.8,82.50193185,0.67
2002M07,UNITED_KINGDOM,75.6,82.59365162,0.64
2002M08,UNITED_KINGDOM,75.8,82.86881092,0.65
2002M09,UNITED_KINGDOM,76,83.00639057,0.64
2002M10,UNITED_KINGDOM,76.1,83.14397023,0.64
2002M11,UNITED_KINGDOM,76.1,83.14397023,0.64
2002M12,UNITED_KINGDOM,76.3,82.96053069,0.63
2003M01,UNITED_KINGDOM,75.9,83.32740976,0.62
2003M02,UNITED_KINGDOM,76.1,83.96944815,0.62
2003M03,UNITED_KINGDOM,76.4,84.47390687,0.63
2003M04,UNITED_KINGDOM,76.8,84.29046734,0.64
2003M05,UNITED_KINGDOM,76.8,84.15288768,0.62
2003M06,UNITED_KINGDOM,76.7,84.24460745,0.6
2003M07,UNITED_KINGDOM,76.6,84.33632722,0.62
2003M08,UNITED_KINGDOM,76.8,84.65734641,0.63
2003M09,UNITED_KINGDOM,77,84.93250572,0.62
2003M10,UNITED_KINGDOM,77.1,84.84078595,0.6
2003M11,UNITED_KINGDOM,77.1,84.61148653,0.59
2003M12,UNITED_KINGDOM,77.3,84.51976676,0.57
2004M01,UNITED_KINGDOM,77,84.93250572,0.55
2004M02,UNITED_KINGDOM,77.2,85.39110456,0.54
2004M03,UNITED_KINGDOM,77.3,85.94142317,0.55
2004M04,UNITED_KINGDOM,77.6,86.21658248,0.55
2004M05,UNITED_KINGDOM,77.9,86.7210412,0.56
2004M06,UNITED_KINGDOM,77.9,86.99620051,0.55
2004M07,UNITED_KINGDOM,77.7,86.85862086,0.54
2004M08,UNITED_KINGDOM,77.9,86.90448074,0.55
2004M09,UNITED_KINGDOM,77.9,87.08792028,0.56
2004M10,UNITED_KINGDOM,78.1,87.54651912,0.55
2004M11,UNITED_KINGDOM,78.3,87.592379,0.54
2004M12,UNITED_KINGDOM,78.6,87.27135981,0.52
2005M01,UNITED_KINGDOM,78.3,87.45479935,0.53
2005M02,UNITED_KINGDOM,78.5,87.95925808,0.53
2005M03,UNITED_KINGDOM,78.8,88.64715634,0.52
2005M04,UNITED_KINGDOM,79.1,89.24333484,0.53
2005M05,UNITED_KINGDOM,79.4,89.15161507,0.54
2005M06,UNITED_KINGDOM,79.4,89.19747495,0.55
2005M07,UNITED_KINGDOM,79.5,89.61021391,0.57
2005M08,UNITED_KINGDOM,79.7,90.06881276,0.56
2005M09,UNITED_KINGDOM,79.9,91.16944998,0.55
2005M10,UNITED_KINGDOM,80,91.35288952,0.57
2005M11,UNITED_KINGDOM,80,90.61913137,0.58
2005M12,UNITED_KINGDOM,80.3,90.25225229,0.57
2006M01,UNITED_KINGDOM,80,90.94015056,0.57
2006M02,UNITED_KINGDOM,80.2,91.1235901,0.57
2006M03,UNITED_KINGDOM,80.4,91.62804882,0.57
2006M04,UNITED_KINGDOM,80.9,92.40766686,0.57
2006M05,UNITED_KINGDOM,81.3,92.8662657,0.53
2006M06,UNITED_KINGDOM,81.5,93.04970524,0.54
2006M07,UNITED_KINGDOM,81.5,93.32486454,0.54
2006M08,UNITED_KINGDOM,81.8,93.50830408,0.53
2006M09,UNITED_KINGDOM,81.9,93.04970524,0.53
2006M10,UNITED_KINGDOM,82,92.54524651,0.53
2006M11,UNITED_KINGDOM,82.2,92.40766686,0.52
2006M12,UNITED_KINGDOM,82.6,92.54524651,0.51
2007M01,UNITED_KINGDOM,82.1,92.8277434,0.51
2007M02,UNITED_KINGDOM,82.4,93.32440594,0.51
2007M03,UNITED_KINGDOM,82.8,94.1741896,0.51
2007M04,UNITED_KINGDOM,83.1,94.78596046,0.5
2007M05,UNITED_KINGDOM,83.3,95.36517079,0.5
2007M06,UNITED_KINGDOM,83.5,95.54998613,0.5
2007M07,UNITED_KINGDOM,83.1,95.52568039,0.49
2007M08,UNITED_KINGDOM,83.4,95.35049563,0.5
2007M09,UNITED_KINGDOM,83.5,95.61327277,0.5
2007M10,UNITED_KINGDOM,83.8,95.81780785,0.49
2007M11,UNITED_KINGDOM,84.1,96.38692902,0.48
2007M12,UNITED_KINGDOM,84.5,96.32226658,0.49
2008M01,UNITED_KINGDOM,84.1,96.80104377,0.51
2008M02,UNITED_KINGDOM,84.6,97.08216486,0.51
2008M03,UNITED_KINGDOM,84.9,97.92369374,0.5
2008M04,UNITED_KINGDOM,85.6,98.51757924,0.5
2008M05,UNITED_KINGDOM,86.1,99.34718455,0.51
2008M06,UNITED_KINGDOM,86.6,100.3483058,0.51
2008M07,UNITED_KINGDOM,86.6,100.8752359,0.5
2008M08,UNITED_KINGDOM,87.1,100.4725861,0.51
2008M09,UNITED_KINGDOM,87.5,100.3336307,0.56
2008M10,UNITED_KINGDOM,87.3,99.32012722,0.59
2008M11,UNITED_KINGDOM,87.3,97.41785921,0.65
2008M12,UNITED_KINGDOM,87.1,96.41031756,0.67
2009M01,UNITED_KINGDOM,86.6,96.8299355,0.69
2009M02,UNITED_KINGDOM,87.2,97.31146428,0.69
2009M03,UNITED_KINGDOM,87.3,97.54810129,0.71
2009M04,UNITED_KINGDOM,87.5,97.79161727,0.68
2009M05,UNITED_KINGDOM,87.9,98.07411416,0.65
2009M06,UNITED_KINGDOM,88.1,98.91656023,0.61
2009M07,UNITED_KINGDOM,88,98.75971943,0.61
2009M08,UNITED_KINGDOM,88.3,98.98122267,0.6
2009M09,UNITED_KINGDOM,88.3,99.04313351,0.61
2009M10,UNITED_KINGDOM,88.4,99.13852207,0.62
2009M11,UNITED_KINGDOM,88.6,99.2086877,0.6
2009M12,UNITED_KINGDOM,88.9,99.03396154,0.62
2010M01,UNITED_KINGDOM,88.8,99.37240748,0.62
2010M02,UNITED_KINGDOM,89,99.39717182,0.64
2010M03,UNITED_KINGDOM,89.4,99.80532479,0.66
2010M04,UNITED_KINGDOM,89.9,99.97867515,0.65
2010M05,UNITED_KINGDOM,90.1,100.0561784,0.68
2010M06,UNITED_KINGDOM,90.2,99.9584968,0.68
2010M07,UNITED_KINGDOM,90,99.97959235,0.65
2010M08,UNITED_KINGDOM,90.4,100.1176306,0.63
2010M09,UNITED_KINGDOM,90.4,100.1758727,0.64
2010M10,UNITED_KINGDOM,90.6,100.3006115,0.63
2010M11,UNITED_KINGDOM,90.9,100.3428026,0.63
2010M12,UNITED_KINGDOM,91.7,100.5152358,0.64
2011M01,UNITED_KINGDOM,91.8,100.994013,0.64
2011M02,UNITED_KINGDOM,92.3,101.4920513,0.62
2011M03,UNITED_KINGDOM,92.6,102.4817076,0.62
2011M04,UNITED_KINGDOM,93.3,103.1416314,0.61
2011M05,UNITED_KINGDOM,93.5,103.6268289,0.61
2011M06,UNITED_KINGDOM,93.5,103.515848,0.61
2011M07,UNITED_KINGDOM,93.5,103.6075678,0.62
2011M08,UNITED_KINGDOM,93.9,103.8932749,0.61
2011M09,UNITED_KINGDOM,94.5,104.0510329,0.63
2011M10,UNITED_KINGDOM,94.5,103.8364086,0.63
2011M11,UNITED_KINGDOM,94.7,103.7488162,0.63
2011M12,UNITED_KINGDOM,95,103.4929181,0.64
2012M01,UNITED_KINGDOM,94.7,103.9483067,0.64
2012M02,UNITED_KINGDOM,95.2,104.4059884,0.63
2012M03,UNITED_KINGDOM,95.4,105.1989058,0.63
2012M04,UNITED_KINGDOM,95.9,105.5167148,0.63
2012M05,UNITED_KINGDOM,95.9,105.3928931,0.63
2012M06,UNITED_KINGDOM,95.6,105.2383453,0.64
2012M07,UNITED_KINGDOM,95.7,105.0668293,0.64
2012M08,UNITED_KINGDOM,96.1,105.6515428,0.64
2012M09,UNITED_KINGDOM,96.4,106.1229825,0.62
2012M10,UNITED_KINGDOM,96.8,106.0817086,0.62
2012M11,UNITED_KINGDOM,97,105.5790842,0.63
2012M12,UNITED_KINGDOM,97.3,105.2947529,0.64
2013M01,UNITED_KINGDOM,97,105.6061416,0.63
2013M02,UNITED_KINGDOM,97.5,106.471059,0.65
2013M03,UNITED_KINGDOM,97.8,106.7494285,0.66
2013M04,UNITED_KINGDOM,98,106.6384476,0.65
2013M05,UNITED_KINGDOM,98.2,106.8283075,0.65
2013M06,UNITED_KINGDOM,98,107.0846642,0.65
2013M07,UNITED_KINGDOM,98,107.1268553,0.66
2013M08,UNITED_KINGDOM,98.4,107.2557216,0.65
2013M09,UNITED_KINGDOM,98.7,107.3804605,0.63
2013M10,UNITED_KINGDOM,98.8,107.1039254,0.62
2013M11,UNITED_KINGDOM,98.8,106.8851737,0.62
2013M12,UNITED_KINGDOM,99.2,106.8760018,0.61
2014M01,UNITED_KINGDOM,98.7,107.2736069,0.61
2014M02,UNITED_KINGDOM,99.1,107.6702949,0.61
2014M03,UNITED_KINGDOM,99.3,108.3636964,0.6
2014M04,UNITED_KINGDOM,99.6,108.7209449,0.6
2014M05,UNITED_KINGDOM,99.6,109.1006647,0.59
2014M06,UNITED_KINGDOM,99.8,109.303824,0.59
2014M07,UNITED_KINGDOM,99.6,109.2611743,0.59
2014M08,UNITED_KINGDOM,99.9,109.078652,0.6
2014M09,UNITED_KINGDOM,100,109.1607412,0.61
2014M10,UNITED_KINGDOM,100.1,108.8864991,0.62
2014M11,UNITED_KINGDOM,99.9,108.2985754,0.62
2014M12,UNITED_KINGDOM,99.9,107.6845115,0.64
2015M01,UNITED_KINGDOM,99.2,107.1777598,0.66
2015M02,UNITED_KINGDOM,99.5,107.6432376,0.65
2015M03,UNITED_KINGDOM,99.6,108.2839002,0.67
2015M04,UNITED_KINGDOM,99.9,108.5040276,0.67
2015M05,UNITED_KINGDOM,100.1,109.0570978,0.65
2015M06,UNITED_KINGDOM,100.1,109.4391107,0.64
2015M07,UNITED_KINGDOM,100,109.4464483,0.64
2015M08,UNITED_KINGDOM,100.3,109.2914419,0.64
2015M09,UNITED_KINGDOM,100.2,109.1213017,0.65
2015M10,UNITED_KINGDOM,100.3,109.0722316,0.66
2015M11,UNITED_KINGDOM,100.3,108.842015,0.66
2015M12,UNITED_KINGDOM,100.4,108.4700913,0.67
2016M01,UNITED_KINGDOM,99.9,108.6494035,0.69
2016M02,UNITED_KINGDOM,100.1,108.7388303,0.7
2016M03,UNITED_KINGDOM,100.4,109.2070597,0.7
2016M04,UNITED_KINGDOM,100.6,109.7248178,0.7
2016M05,UNITED_KINGDOM,100.8,110.1687414,0.69
2016M06,UNITED_KINGDOM,101,110.5305759,0.7
2016M07,UNITED_KINGDOM,100.9,110.3517224,0.76
2016M08,UNITED_KINGDOM,101.2,110.4530727,0.76
2016M09,UNITED_KINGDOM,101.5,110.7186015,0.76
2016M10,UNITED_KINGDOM,101.6,110.8566397,0.81
2016M11,UNITED_KINGDOM,101.8,110.6842065,0.8
2016M12,UNITED_KINGDOM,102.2,110.7204359,0.8
2017M01,UNITED_KINGDOM,101.8,111.3656844,0.81
2017M02,UNITED_KINGDOM,102.4,111.7160539,0.8
2017M03,UNITED_KINGDOM,102.7,111.8068565,0.81
2017M04,UNITED_KINGDOM,103.2,112.1384235,0.79
2017M05,UNITED_KINGDOM,103.5,112.2342706,0.77
2017M06,UNITED_KINGDOM,103.5,112.3360796,0.78
2017M07,UNITED_KINGDOM,103.5,112.2585764,0.77
2017M08,UNITED_KINGDOM,104,112.5947293,0.77
2017M09,UNITED_KINGDOM,104.3,113.1909078,0.75
2017M10,UNITED_KINGDOM,104.4,113.1193664,0.76
2017M11,UNITED_KINGDOM,104.7,113.122118,0.76
2017M12,UNITED_KINGDOM,105,113.0556212,0.75
2018M01,UNITED_KINGDOM,104.5,113.6715194,0.72
2018M02,UNITED_KINGDOM,104.9,114.1869845,0.72
2018M03,UNITED_KINGDOM,105.1,114.4451757,0.72
2018M04,UNITED_KINGDOM,105.5,114.9001057,0.71
2018M05,UNITED_KINGDOM,105.9,115.3779657,0.74
2018M06,UNITED_KINGDOM,105.9,115.5618638,0.75
2018M07,UNITED_KINGDOM,105.9,115.56966,0.76
2018M08,UNITED_KINGDOM,106.5,115.6338639,0.78
2018M09,UNITED_KINGDOM,106.6,115.7682333,0.77
2018M10,UNITED_KINGDOM,106.7,115.9727684,0.77
2018M11,UNITED_KINGDOM,106.9,115.5843352,0.78
2018M12,UNITED_KINGDOM,107.1,115.2151631,0.79
2019M01,UNITED_KINGDOM,106.4,115.434832,0.78
2019M02,UNITED_KINGDOM,106.8,115.9227811,0.77
2019M03,UNITED_KINGDOM,107,116.5767431,0.76
2019M04,UNITED_KINGDOM,107.6,117.1940171,0.77
2019M05,UNITED_KINGDOM,107.9,117.4434949,0.78
